0.385257,0.25,-0.318712;0.385257,-0.25,-0.318712;0.364484,0.25,-0.342274|0|1|0
0.364484,0.25,-0.342274;0.385257,-0.25,-0.318712;0.364484,-0.25,-0.342274|0|1|0
0,-0.25,0;0.364484,-0.25,-0.342274;0.385257,-0.25,-0.318712|1|0|0
0,0.25,0;0.364484,0.25,-0.342274;0.342274,0.25,-0.364484|1|0|0
0.364484,0.25,-0.342274;0.364484,-0.25,-0.342274;0.342274,0.25,-0.364484|0|1|0
0.342274,0.25,-0.364484;0.364484,-0.25,-0.342274;0.342274,-0.25,-0.364484|0|1|0
0,-0.25,0;0.342274,-0.25,-0.364484;0.364484,-0.25,-0.342274|1|0|0
0,0.25,0;0.342274,0.25,-0.364484;0.318712,0.25,-0.385257|1|0|0
0.342274,0.25,-0.364484;0.342274,-0.25,-0.364484;0.318712,0.25,-0.385257|0|1|0
0.318712,0.25,-0.385257;0.342274,-0.25,-0.364484;0.318712,-0.25,-0.385257|0|1|0
0,-0.25,0;0.318712,-0.25,-0.385257;0.342274,-0.25,-0.364484|1|0|0
0,0.25,0;0.318712,0.25,-0.385257;0.293893,0.25,-0.404509|1|0|0
0.318712,0.25,-0.385257;0.318712,-0.25,-0.385257;0.293893,0.25,-0.404509|0|1|0
0.293893,0.25,-0.404509;0.318712,-0.25,-0.385257;0.293893,-0.25,-0.404509|0|1|0
0,-0.25,0;0.293893,-0.25,-0.404509;0.318712,-0.25,-0.385257|1|0|0
0,0.25,0;0.293893,0.25,-0.404509;0.267913,0.25,-0.422164|1|0|0
0.293893,0.25,-0.404509;0.293893,-0.25,-0.404509;0.267913,0.25,-0.422164|0|1|0
0.267913,0.25,-0.422164;0.293893,-0.25,-0.404509;0.267913,-0.25,-0.422164|0|1|0
0,-0.25,0;0.267913,-0.25,-0.422164;0.293893,-0.25,-0.404509|1|0|0
0,0.25,0;0.267913,0.25,-0.422164;0.240877,0.25,-0.438153|1|0|0
0.267913,0.25,-0.422164;0.267913,-0.25,-0.422164;0.240877,0.25,-0.438153|0|1|0
0.240877,0.25,-0.438153;0.267913,-0.25,-0.422164;0.240877,-0.25,-0.438153|0|1|0
0,-0.25,0;0.240877,-0.25,-0.438153;0.267913,-0.25,-0.422164|1|0|0
0,0.25,0;0.240877,0.25,-0.438153;0.21289,0.25,-0.452414|1|0|0
0.240877,0.25,-0.438153;0.240877,-0.25,-0.438153;0.21289,0.25,-0.452414|0|1|0
0.21289,0.25,-0.452414;0.240877,-0.25,-0.438153;0.21289,-0.25,-0.452414|0|1|0
0,-0.25,0;0.21289,-0.25,-0.452414;0.240877,-0.25,-0.438153|1|0|0
0,0.25,0;0.21289,0.25,-0.452414;0.184062,0.25,-0.464888|1|0|0
0.21289,0.25,-0.452414;0.21289,-0.25,-0.452414;0.184062,0.25,-0.464888|0|1|0
0.184062,0.25,-0.464888;0.21289,-0.25,-0.452414;0.184062,-0.25,-0.464888|0|1|0
0,-0.25,0;0.184062,-0.25,-0.464888;0.21289,-0.25,-0.452414|1|0|0
0,0.25,0;0.184062,0.25,-0.464888;0.154508,0.25,-0.475528|1|0|0
0.184062,0.25,-0.464888;0.184062,-0.25,-0.464888;0.154508,0.25,-0.475528|0|1|0
0.154508,0.25,-0.475528;0.184062,-0.25,-0.464888;0.154508,-0.25,-0.475528|0|1|0
0,-0.25,0;0.154508,-0.25,-0.475528;0.184062,-0.25,-0.464888|1|0|0
0,0.25,0;0.154508,0.25,-0.475528;0.124345,0.25,-0.484292|1|0|0
0.154508,0.25,-0.475528;0.154508,-0.25,-0.475528;0.124345,0.25,-0.484292|0|1|0
0.124345,0.25,-0.484292;0.154508,-0.25,-0.475528;0.124345,-0.25,-0.484292|0|1|0
0,-0.25,0;0.124345,-0.25,-0.484292;0.154508,-0.25,-0.475528|1|0|0
0,0.25,0;0.124345,0.25,-0.484292;0.0936905,0.25,-0.491144|1|0|0
0.124345,0.25,-0.484292;0.124345,-0.25,-0.484292;0.0936905,0.25,-0.491144|0|1|0
0.0936905,0.25,-0.491144;0.124345,-0.25,-0.484292;0.0936905,-0.25,-0.491144|0|1|0
0,-0.25,0;0.0936905,-0.25,-0.491144;0.124345,-0.25,-0.484292|1|0|0
0,0.25,0;0.0936905,0.25,-0.491144;0.0626665,0.25,-0.496057|1|0|0
0.0936905,0.25,-0.491144;0.0936905,-0.25,-0.491144;0.0626665,0.25,-0.496057|0|1|0
0.0626665,0.25,-0.496057;0.0936905,-0.25,-0.491144;0.0626665,-0.25,-0.496057|0|1|0
