0.0223973,-0.294236,0.054072;-5.01829e-009,-0.3,-1.21152e-008;-9.27259e-009,-0.3,-9.27259e-009|0.5|0|0
-9.27259e-009,-0.3,-9.27259e-009;0.0413849,-0.294236,0.0413849;0.0223973,-0.294236,0.054072|1|0|0
0.043934,-0.277164,0.106066;0.0223973,-0.294236,0.054072;0.0413849,-0.294236,0.0413849|0.5|0|0
0.0413849,-0.294236,0.0413849;0.0811794,-0.277164,0.0811794;0.043934,-0.277164,0.106066|1|0|0
0.0637823,-0.249441,0.153984;0.043934,-0.277164,0.106066;0.0811794,-0.277164,0.0811794|0.5|0|0
0.0811794,-0.277164,0.0811794;0.117854,-0.249441,0.117854;0.0637823,-0.249441,0.153984|1|0|0
0.0811794,-0.212132,0.195984;0.0637823,-0.249441,0.153984;0.117854,-0.249441,0.117854|0.5|0|0
0.117854,-0.249441,0.117854;0.15,-0.212132,0.15;0.0811794,-0.212132,0.195984|1|0|0
0.0954569,-0.166671,0.230453;0.0811794,-0.212132,0.195984;0.15,-0.212132,0.15|0.5|0|0
0.15,-0.212132,0.15;0.176381,-0.166671,0.176381;0.0954569,-0.166671,0.230453|1|0|0
0.106066,-0.114805,0.256066;0.0954569,-0.166671,0.230453;0.176381,-0.166671,0.176381|0.5|0|0
0.176381,-0.166671,0.176381;0.195984,-0.114805,0.195984;0.106066,-0.114805,0.256066|1|0|0
0.112599,-0.0585271,0.271838;0.106066,-0.114805,0.256066;0.195984,-0.114805,0.195984|0.5|0|0
0.195984,-0.114805,0.195984;0.208056,-0.0585271,0.208056;0.112599,-0.0585271,0.271838|1|0|0
0.114805,-8.9407e-009,0.277164;0.112599,-0.0585271,0.271838;0.208056,-0.0585271,0.208056|0.5|0|0
0.208056,-0.0585271,0.208056;0.212132,-8.9407e-009,0.212132;0.114805,-8.9407e-009,0.277164|1|0|0
0.112599,0.0585271,0.271838;0.114805,-8.9407e-009,0.277164;0.212132,-8.9407e-009,0.212132|0.5|0|0
0.212132,-8.9407e-009,0.212132;0.208056,0.0585271,0.208056;0.112599,0.0585271,0.271838|1|0|0
0.106066,0.114805,0.256066;0.112599,0.0585271,0.271838;0.208056,0.0585271,0.208056|0.5|0|0
0.208056,0.0585271,0.208056;0.195984,0.114805,0.195984;0.106066,0.114805,0.256066|1|0|0
0.0954569,0.166671,0.230453;0.106066,0.114805,0.256066;0.195984,0.114805,0.195984|0.5|0|0
0.195984,0.114805,0.195984;0.176381,0.166671,0.176381;0.0954569,0.166671,0.230453|1|0|0
0.0811794,0.212132,0.195984;0.0954569,0.166671,0.230453;0.176381,0.166671,0.176381|0.5|0|0
0.176381,0.166671,0.176381;0.15,0.212132,0.15;0.0811794,0.212132,0.195984|1|0|0
0.0637823,0.249441,0.153984;0.0811794,0.212132,0.195984;0.15,0.212132,0.15|0.5|0|0
0.15,0.212132,0.15;0.117854,0.249441,0.117854;0.0637823,0.249441,0.153984|1|0|0
0.043934,0.277164,0.106066;0.0637823,0.249441,0.153984;0.117854,0.249441,0.117854|0.5|0|0
0.117854,0.249441,0.117854;0.0811794,0.277164,0.0811794;0.043934,0.277164,0.106066|1|0|0
0.0223974,0.294236,0.054072;0.043934,0.277164,0.106066;0.0811794,0.277164,0.0811794|0.5|0|0
0.0811794,0.277164,0.0811794;0.0413849,0.294236,0.0413849;0.0223974,0.294236,0.054072|1|0|0
8.66754e-009,0.3,2.09253e-008;0.0223974,0.294236,0.054072;0.0413849,0.294236,0.0413849|0.5|0|0
0.0413849,0.294236,0.0413849;1.60155e-008,0.3,1.60155e-008;8.66754e-009,0.3,2.09253e-008|1|0|0
-0.0223973,0.294236,-0.054072;8.66754e-009,0.3,2.09253e-008;1.60155e-008,0.3,1.60155e-008|0.5|0|0
1.60155e-008,0.3,1.60155e-008;-0.0413849,0.294236,-0.0413849;-0.0223973,0.294236,-0.054072|1|0|0
0.0413849,-0.294236,0.0413849;-9.27259e-009,-0.3,-9.27259e-009;-1.21152e-008,-0.3,-5.01829e-009|0.5|0|0
-1.21152e-008,-0.3,-5.01829e-009;0.054072,-0.294236,0.0223973;0.0413849,-0.294236,0.0413849|1|0|0
0.0811794,-0.277164,0.0811794;0.0413849,-0.294236,0.0413849;0.054072,-0.294236,0.0223973|0.5|0|0
0.054072,-0.294236,0.0223973;0.106066,-0.277164,0.043934;0.0811794,-0.277164,0.0811794|1|0|0
0.117854,-0.249441,0.117854;0.0811794,-0.277164,0.0811794;0.106066,-0.277164,0.043934|0.5|0|0
0.106066,-0.277164,0.043934;0.153984,-0.249441,0.0637822;0.117854,-0.249441,0.117854|1|0|0
