2.463,-0.226496,1.36262;2.463,-0.440403,1.31105;2.48269,-0.226795,1.36442|1|1|1
2.48269,-0.226795,1.36442;2.463,-0.440403,1.31105;2.48269,-0.440985,1.31278|1|1|1
2.48269,-0.226795,1.36442;2.48269,-0.440985,1.31278;2.4945,-0.228104,1.37229|1|1|1
2.4945,-0.228104,1.37229;2.48269,-0.440985,1.31278;2.4945,-0.443529,1.32036|1|1|1
2.4945,-0.228104,1.37229;2.4945,-0.443529,1.32036;2.49844,-0.230225,1.38505|1|1|1
2.49844,-0.230225,1.38505;2.4945,-0.443529,1.32036;2.49844,-0.447653,1.33263|1|1|1
2.49844,-0.230225,1.38505;2.49844,-0.447653,1.33263;2.4945,-0.232961,1.40151|1|1|1
2.4945,-0.232961,1.40151;2.49844,-0.447653,1.33263;2.4945,-0.452973,1.34847|1|1|1
2.4945,-0.232961,1.40151;2.4945,-0.452973,1.34847;2.48269,-0.236115,1.42049|1|1|1
2.48269,-0.236115,1.42049;2.4945,-0.452973,1.34847;2.48269,-0.459107,1.36673|1|1|1
2.48269,-0.236115,1.42049;2.48269,-0.459107,1.36673;2.463,-0.239491,1.4408|1|1|1
2.463,-0.239491,1.4408;2.48269,-0.459107,1.36673;2.463,-0.465671,1.38627|1|1|1
2.463,-0.239491,1.4408;2.463,-0.465671,1.38627;2.43544,-0.242892,1.46126|1|1|1
2.43544,-0.242892,1.46126;2.463,-0.465671,1.38627;2.43544,-0.472283,1.40595|1|1|1
2.43544,-0.242892,1.46126;2.43544,-0.472283,1.40595;2.4,-0.24612,1.48068|1|1|1
2.4,-0.24612,1.48068;2.43544,-0.472283,1.40595;2.4,-0.47856,1.42464|1|1|1
2.4,-0.446656,1.32966;2.4,-0.648144,1.24578;2.43544,-0.442166,1.3163|1|1|1
2.43544,-0.442166,1.3163;2.4,-0.648144,1.24578;2.43544,-0.641628,1.23325|1|1|1
2.43544,-0.442166,1.3163;2.43544,-0.641628,1.23325;2.463,-0.440403,1.31105|1|1|1
2.463,-0.440403,1.31105;2.43544,-0.641628,1.23325;2.463,-0.63907,1.22834|1|1|1
2.463,-0.440403,1.31105;2.463,-0.63907,1.22834;2.48269,-0.440985,1.31278|1|1|1
2.48269,-0.440985,1.31278;2.463,-0.63907,1.22834;2.48269,-0.639915,1.22996|1|1|1
2.48269,-0.440985,1.31278;2.48269,-0.639915,1.22996;2.4945,-0.443529,1.32036|1|1|1
2.4945,-0.443529,1.32036;2.48269,-0.639915,1.22996;2.4945,-0.643607,1.23706|1|1|1
2.4945,-0.443529,1.32036;2.4945,-0.643607,1.23706;2.49844,-0.447653,1.33263|1|1|1
2.49844,-0.447653,1.33263;2.4945,-0.643607,1.23706;2.49844,-0.649591,1.24856|1|1|1
2.49844,-0.447653,1.33263;2.49844,-0.649591,1.24856;2.4945,-0.452973,1.34847|1|1|1
2.4945,-0.452973,1.34847;2.49844,-0.649591,1.24856;2.4945,-0.657311,1.26339|1|1|1
2.4945,-0.452973,1.34847;2.4945,-0.657311,1.26339;2.48269,-0.459107,1.36673|1|1|1
2.48269,-0.459107,1.36673;2.4945,-0.657311,1.26339;2.48269,-0.666211,1.2805|1|1|1
2.48269,-0.459107,1.36673;2.48269,-0.666211,1.2805;2.463,-0.465671,1.38627|1|1|1
2.463,-0.465671,1.38627;2.48269,-0.666211,1.2805;2.463,-0.675736,1.29881|1|1|1
2.463,-0.465671,1.38627;2.463,-0.675736,1.29881;2.43544,-0.472283,1.40595|1|1|1
2.43544,-0.472283,1.40595;2.463,-0.675736,1.29881;2.43544,-0.685331,1.31725|1|1|1
2.43544,-0.472283,1.40595;2.43544,-0.685331,1.31725;2.4,-0.47856,1.42464|1|1|1
2.4,-0.47856,1.42464;2.43544,-0.685331,1.31725;2.4,-0.69444,1.33476|1|1|1
2.4,-0.648144,1.24578;2.4,-0.831488,1.13299;2.43544,-0.641628,1.23325|1|1|1
2.43544,-0.641628,1.23325;2.4,-0.831488,1.13299;2.43544,-0.823129,1.1216|1|1|1
2.43544,-0.641628,1.23325;2.43544,-0.823129,1.1216;2.463,-0.63907,1.22834|1|1|1
2.463,-0.63907,1.22834;2.43544,-0.823129,1.1216;2.463,-0.819847,1.11713|1|1|1
2.463,-0.63907,1.22834;2.463,-0.819847,1.11713;2.48269,-0.639915,1.22996|1|1|1
2.48269,-0.639915,1.22996;2.463,-0.819847,1.11713;2.48269,-0.820931,1.11861|1|1|1
2.48269,-0.639915,1.22996;2.48269,-0.820931,1.11861;2.4945,-0.643607,1.23706|1|1|1
2.4945,-0.643607,1.23706;2.48269,-0.820931,1.11861;2.4945,-0.825668,1.12506|1|1|1
2.4945,-0.643607,1.23706;2.4945,-0.825668,1.12506;2.49844,-0.649591,1.24856|1|1|1
2.49844,-0.649591,1.24856;2.4945,-0.825668,1.12506;2.49844,-0.833344,1.13552|1|1|1
2.49844,-0.649591,1.24856;2.49844,-0.833344,1.13552;2.4945,-0.657311,1.26339|1|1|1
2.4945,-0.657311,1.26339;2.49844,-0.833344,1.13552;2.4945,-0.843248,1.14902|1|1|1
2.4945,-0.657311,1.26339;2.4945,-0.843248,1.14902;2.48269,-0.666211,1.2805|1|1|1
2.48269,-0.666211,1.2805;2.4945,-0.843248,1.14902;2.48269,-0.854666,1.16457|1|1|1
2.48269,-0.666211,1.2805;2.48269,-0.854666,1.16457;2.463,-0.675736,1.29881|1|1|1
2.463,-0.675736,1.29881;2.48269,-0.854666,1.16457;2.463,-0.866886,1.18123|1|1|1
2.463,-0.675736,1.29881;2.463,-0.866886,1.18123;2.43544,-0.685331,1.31725|1|1|1
2.43544,-0.685331,1.31725;2.463,-0.866886,1.18123;2.43544,-0.879195,1.198|1|1|1
2.43544,-0.685331,1.31725;2.43544,-0.879195,1.198;2.4,-0.69444,1.33476|1|1|1
